id	modified	language	datasetID	datasetName	dynamicProperties	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	eventRemarks	locationID	waterBody	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	footprintSRS	georeferenceRemarks
RCMed-survey-108	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-108		RCMed U-CEM protocol				2006-09-08				2006	9	8												5	26	44.1446	14.91093	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-109	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-109		RCMed U-CEM protocol				2006-10-08				2006	10	8												5	40	44.13634	14.9508	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-110	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-110		RCMed U-CEM protocol				2006-02-09				2006	2	9												7	22	40.6595	14.4044	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-111	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-111		RCMed U-CEM protocol				2006-03-09				2006	3	9												5	34	40.6595	14.4044	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-112	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-112		RCMed U-CEM protocol				2006-08-15				2006	8	15												4	40	44.2634	14.73008	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-113	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-113		RCMed U-CEM protocol				2006-09-09				2006	9	9												5	20	44.3055	9.19673	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-114	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-114		RCMed U-CEM protocol				2006-09-09				2006	9	9												5	20	44.30883	9.17833	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-115	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-115		RCMed U-CEM protocol				2006-07-09				2006	7	9												5	12	40.77759	14.36885	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-116	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-116		RCMed U-CEM protocol				2006-10-09				2006	10	9												3	30	40.6336	14.3666	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-117	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-117		RCMed U-CEM protocol				2006-10-09				2006	10	9												9	20	43.47076	10.33203	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-118	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-118		RCMed U-CEM protocol				2006-10-09				2006	10	9												9	20	43.47076	10.33203	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-119	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-119		RCMed U-CEM protocol				2006-10-09				2006	10	9												13	22	43.47076	10.33203	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-120	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-120		RCMed U-CEM protocol				2006-10-09				2006	10	9												1	33	43.47076	10.33203	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-121	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-121		RCMed U-CEM protocol				2006-10-09				2006	10	9												5	22	43.47076	10.33203	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-122	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-122		RCMed U-CEM protocol				2006-10-09				2006	10	9												20	32	43.47076	10.33203	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-123	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-123		RCMed U-CEM protocol				2006-05-28				2006	5	28												10	20	44.30905	9.1786	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-124	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-124		RCMed U-CEM protocol				2006-05-28				2006	5	28												15	18	44.30905	9.1786	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-125	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-125		RCMed U-CEM protocol				2006-05-28				2006	5	28												10	20	44.30905	9.1786	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-126	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-126		RCMed U-CEM protocol				2006-05-28				2006	5	28												10	20	44.30905	9.1786	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-127	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-127		RCMed U-CEM protocol				2006-09-24				2006	9	24												5	15	44.202	9.55183	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-128	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-128		RCMed U-CEM protocol				2006-10-09				2006	10	9												10	24	43.47076	10.33203	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-129	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-129		RCMed U-CEM protocol				2006-09-22				2006	9	22												7	21	42.10833	15.49055	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-130	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-130		RCMed U-CEM protocol				2006-09-23				2006	9	23												6	21	42.13448	15.50916	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-131	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-131		RCMed U-CEM protocol				2006-09-25				2006	9	25												15	22	42.13971	15.52555	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-132	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-132		RCMed U-CEM protocol				2006-09-23				2006	9	23												14	42	40.69905	14.46824	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-133	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-133		RCMed U-CEM protocol				2006-09-18				2006	9	18												25	45	44.24266	9.40266	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-134	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-134		RCMed U-CEM protocol				2006-09-20				2006	9	20												3	55	44.32299	9.14558	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-135	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-135		RCMed U-CEM protocol				2006-09-24				2006	9	24												5	19	44.202	9.55183	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-136	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-136		RCMed U-CEM protocol				2006-08-08				2006	8	8												7	22	39.13355	16.06036	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-137	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-137		RCMed U-CEM protocol				2006-09-23				2006	9	23												10	30	42.1355	15.5085	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-138	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-138		RCMed U-CEM protocol				2006-09-24				2006	9	24												5	26	42.13948	15.51133	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-139	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-139		RCMed U-CEM protocol				2006-09-25				2006	9	25												5	30	42.13959	15.51193	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-140	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-140		RCMed U-CEM protocol				2006-11-10				2006	11	10												10	36	44.29798	9.21953	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-141	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-141		RCMed U-CEM protocol				2006-04-23				2006	4	23												1	17	40.58733	14.36734	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-142	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-142		RCMed U-CEM protocol				2006-04-24				2006	4	24												3	26	40.63611	14.35277	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-143	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-143		RCMed U-CEM protocol				2006-04-25				2006	4	25												5	25	40.58948	14.37495	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-144	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-144		RCMed U-CEM protocol				2006-03-09				2006	3	9												5	25	41.05717	8.94621	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-145	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-145		RCMed U-CEM protocol				2006-04-09				2006	4	9												6	18	41.05797	8.94759	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-146	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-146		RCMed U-CEM protocol				2006-05-09				2006	5	9												6	22	41.05148	8.9338	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-147	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-147		RCMed U-CEM protocol				2006-06-09				2006	6	9												4	20	41.05274	8.93662	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-148	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-148		RCMed U-CEM protocol				2006-07-09				2006	7	9												10	25	41.04263	8.91666	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-149	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-149		RCMed U-CEM protocol				2006-08-09				2006	8	9												28	30	41.05892	8.94831	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-150	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-150		RCMed U-CEM protocol				2006-09-09				2006	9	9												11	30	41.04263	8.91666	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-151	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-151		RCMed U-CEM protocol				2006-11-09				2006	11	9												9	28	41.0308	8.89013	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-152	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-152		RCMed U-CEM protocol				2006-12-09				2006	12	9												10	25	41.04915	8.93555	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-153	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-153		RCMed U-CEM protocol				2006-09-14				2006	9	14												6	28	41.05108	8.93645	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-154	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-154		RCMed U-CEM protocol				2006-09-15				2006	9	15												6	30	41.04263	8.91666	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-155	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-155		RCMed U-CEM protocol				2006-09-20				2006	9	20												9	30	41.05797	8.94759	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-156	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-156		RCMed U-CEM protocol				2006-09-21				2006	9	21												10	23	41.05274	8.93662	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-157	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-157		RCMed U-CEM protocol				2006-09-23				2006	9	23												5	17	41.05108	8.93645	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-158	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-158		RCMed U-CEM protocol				2006-09-23				2006	9	23												8	28	41.04897	8.93601	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-159	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-159		RCMed U-CEM protocol				2006-09-28				2006	9	28												10	20	41.05797	8.94759	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-160	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-160		RCMed U-CEM protocol				2006-09-28				2006	9	28												8	17	41.04897	8.93601	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-161	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-161		RCMed U-CEM protocol				2006-09-29				2006	9	29												9	30	41.04263	8.91666	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-162	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-162		RCMed U-CEM protocol				2006-09-30				2006	9	30												6	24	41.05274	8.93662	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-163	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-163		RCMed U-CEM protocol				2006-09-30				2006	9	30												8	33	41.043	8.93197	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-164	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-164		RCMed U-CEM protocol				2006-01-10				2006	1	10												6	27	41.04888	8.9328	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-165	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-165		RCMed U-CEM protocol				2006-01-10				2006	1	10												20	34	41.05295	8.93716	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-166	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-166		RCMed U-CEM protocol				2006-02-10				2006	2	10												6	29	41.04888	8.9328	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-167	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-167		RCMed U-CEM protocol				2006-02-10				2006	2	10												25	35	41.0506	8.93608	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-168	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-168		RCMed U-CEM protocol				2006-09-27				2006	9	27												1	8	41.04662	8.93557	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-169	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-169		RCMed U-CEM protocol				2006-10-29				2006	10	29												7	28	44.30841	9.18301	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-170	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-170		RCMed U-CEM protocol				2006-10-29				2006	10	29												5	28	44.29798	9.21953	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-171	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-171		RCMed U-CEM protocol				2006-10-15				2006	10	15												10	30	44.29798	9.21953	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-172	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-172		RCMed U-CEM protocol				2006-10-29				2006	10	29												15	40	40.56933	14.33833	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-173	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-173		RCMed U-CEM protocol				2006-10-28				2006	10	28												0	40	40.57433	14.3225	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-174	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-174		RCMed U-CEM protocol				2006-10-27				2006	10	27												5	25	40.56883	14.32416	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-175	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-175		RCMed U-CEM protocol				2006-11-06				2006	11	6												5	22	40.13673	17.95336	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-176	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-176		RCMed U-CEM protocol				2006-11-07				2006	11	7												7	31	44.3217	9.14778	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-177	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-177		RCMed U-CEM protocol				2006-11-07				2006	11	7												18	33	44.31345	9.16886	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-178	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-178		RCMed U-CEM protocol				2006-08-25				2006	8	25												35	38	43.91803	8.14153	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-179	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-179		RCMed U-CEM protocol				2006-10-11				2006	10	11												33	37	43.91803	8.14153	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-180	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-180		RCMed U-CEM protocol				2006-10-11				2006	10	11												33	37	43.91803	8.14153	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-181	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-181		RCMed U-CEM protocol				2006-11-04				2006	11	4												12	14	43.96296	8.16892	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-182	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-182		RCMed U-CEM protocol				2006-11-19				2006	11	19												31	35	43.82897	7.89897	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-183	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-183		RCMed U-CEM protocol				2006-11-18				2006	11	18												12	45	40.68	14.43222	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-184	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-184		RCMed U-CEM protocol				2006-11-19				2006	11	19												1	15	40.6595	14.4044	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-185	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-185		RCMed U-CEM protocol				2006-11-25				2006	11	25												12	45	40.68	14.43222	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-186	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-186		RCMed U-CEM protocol				2006-11-26				2006	11	26												12	50	40.68	14.43222	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-187	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-187		RCMed U-CEM protocol				2006-12-16				2006	12	16												7	35	44.0251	8.22956	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-188	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-188		RCMed U-CEM protocol				2007-01-07				2007	1	7												7	38	44.0251	8.22956	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-189	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-189		RCMed U-CEM protocol				2007-01-21				2007	1	21												5	37	44.30316	9.20234	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-190	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-190		RCMed U-CEM protocol				2007-01-27				2007	1	27												24	32	43.82907	7.89979	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-191	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-191		RCMed U-CEM protocol				2007-01-21				2007	1	21												10	27	44.025	8.2297	EPSG:4326	200.0		EPSG:4326	
